ENEMY																								
28F	姫海棠はたて	1	1	ナズーリン	1	5	幽谷響子	1	5	わかさぎ姫	3	5	今泉影狼	3	5	二ッ岩マミゾウ	3	5	博麗霊夢	1	5	封獣ぬえ	2	1
29F	姫海棠はたて	1	1	ナズーリン	1	5	幽谷響子	1	5	わかさぎ姫	3	5	今泉影狼	3	5	二ッ岩マミゾウ	3	5	博麗霊夢	1	5	封獣ぬえ	2	1
30F	姫海棠はたて	1	1	ナズーリン	1	5	幽谷響子	1	5	わかさぎ姫	3	5	今泉影狼	3	5	二ッ岩マミゾウ	3	5	博麗霊夢	1	5	封獣ぬえ	2	1
ITEM																								
category.spellcard	55																							
三月精のカード	*																							
チルノのカード	*																							
博麗霊夢のカード	*																							
霧雨魔理沙のカード	*																							
少名針妙丸のカード	*																							
伊吹萃香のカード	*																							
比那名居天子のカード	*																							
プリズムリバー三姉妹のカード	*																							
レミリアのカード	*																							
犬走椛のカード	*																							
八雲紫のカード	*																							
八雲藍のカード	*																							
魂魄妖夢のカード	*																							
きもけーねのカード	*																							
みすちーのカード	*																							
ゆっくりのカード	*																							
大妖精のカード	*																							
Exルーミアのカード	*																							
魅魔のカード	*																							
射命丸文のカード	*																							
聖白蓮のカード	*																							
一輪雲山のカード	*																							
八坂神奈子のカード	*																							
レティのカード	*																							
霊烏路空のカード	*																							
霍青娥のカード	*																							
因幡てゐのカード	S																							
姫海棠はたてのカード	S																							
秦こころのカード	A																							
九十九姉妹のカード	A																							
今泉影狼のカード	A																							
リグルのカード	A																							
古明地こいしのカード	A																							
古明地さとりのカード	A																							
宮古芳香のカード	A																							
紅美鈴のカード	A																							
十六夜咲夜のカード	A																							
ナズーリンのカード	A																							
洩矢諏訪子のカード	A																							
封獣ぬえのカード	A																							
寅丸星のカード	B																							
鬼人正邪のカード	B																							
黒谷ヤマメのカード	B																							
河城にとりのカード	B																							
キスメのカード	B																							
鍵山雛のカード	B																							
パルスィのカード	B																							
幽谷響子のカード	B																							
堀川雷鼓のカード	B																							
メディスンメランコリーのカード	B																							
蘇我屠自古のカード	C																							
物部布都のカード	C																							
わかさぎ姫のカード	C																							
風見幽香のカード	C																							
藤原妹紅のカード	C																							
小野塚小町のカード	C																							
四季映姫・ヤマザナドゥのカード	C																							
朱鷺子のカード	C																							
豊聡耳神子のカード	C																							
東風谷早苗のカード	C																							
永江衣玖のカード	C																							
フランドールのカード	C																							
二ッ岩マミゾウのカード	C																							
ルーミアのカード	C																							
西行寺幽々子のカード	D																							
上白沢慧音のカード	D																							
赤蛮奇のカード	D																							
アリスのカード	D																							
蓬莱山輝夜のカード	D																							
パチュリーのカード	D																							
八意永琳のカード	D																							
星熊勇儀のカード	D																							
イナバのカード	D																							
橙のカード	D																							
ミスティアのカード	D																							
秋姉妹のカード	D																							
火焔猫燐のカード	D																							
リリーホワイトのカード	D																							
小悪魔のカード	D																							
村紗水蜜のカード	D																							
多々良小傘のカード	D																							
category.grass	240																							
超不幸の草	B																							
鳳凰の種	S																							
天使の草	*																							
しあわせ草	*																							
金縛り草	B																							
混乱草	B																							
睡眠草	B																							
灯草	A																							
毒草	B																							
姉切草	*																							
アイスの種	*																							
高飛び草	C																							
すばやさ草	C																							
ちからの草	*																							
ドラゴン草	C																							
胃拡張の種	*																							
胃縮小の種	*																							
感電草	C																							
妹切草	*																							
毒消し草	B																							
命の草	*																							
不幸の草	C																							
くちなし草	C																							
苦無草	C																							
氷結草	A																							
category.food	90																							
ナツメおにぎり	B																							
巨大なおにぎり	C																							
腐ったおにぎり	D																							
大きなおにぎり	*																							
小さなおにぎり	*																							
スモールおにぎり	*																							
奇跡のおにぎり	*																							
ミシャグジおにぎり	*																							
category.ring	55																							
透視のリボン	*																							
フランの掘削リボン	*																							
慧音の識別リボン	A																							
焼き芋のリボン	C																							
復活のリボン	S																							
橙のぶっとびリボン	*																							
こいしのお忍びリボン	*																							
流行病のリボン	A																							
レミリアの超回復リボン	*																							
ルーミアのリボン	B																							
しあわせのリボン	*																							
空の融合リボン	C																							
雛の御守リボン	C																							
閻魔の改心リボン	*																							
メディスンの衰退リボン	C																							
大遠投のリボン	S																							
リリーのホワイトリボン	C																							
吸収のリボン	*																							
探知のリボン	*																							
萃香の頑強リボン	D																							
罠避けのリボン	*																							
category.arrow	50																							
大砲の弾	A																							
毒ナイフ	*																							
ミニ八卦炉	B																							
鉄の矢	C																							
category.scrool	200																							
慧音の歴史書	*																							
封書モンスターハウス	S																							
八咫烏の書	B																							
ダンジョン攻略本	B																							
バクスイの書	B																							
混乱の書	B																							
グリモワール	B																							
グリモワール2	S																										
いかづちの書	A																							
電光石火の書	B																							
氷の書	B																							
解凍の書	D																							
メッキの書	B																							
天邪鬼の書	B																							
ワイルドカード	A																							
おにぎりの書	A																							
おはらいの書	C																							
パワーアップの書	A																							
識別の書	D																							
撒き餌の書	A																							
自爆の書	C																							
大部屋の書	A																							
敵倍速の書	C																							
破裂の書	C																							
明かりの書	A																							
罠師の書	*																							
人を殺せる書	*																							
切れ端	*																							
幻想郷縁起	*																							
category.staff	200																							
しあわせの杖	A																							
封印の杖	B																							
引き寄せの杖	B																							
いかづちの杖	B																							
氷の杖	B																							
無意識の杖	B																							
不幸の杖	*																							
金縛りの杖	B																							
倍速の杖	A																							
イカリの杖	B																							
悪魔の杖	B																							
一時しのぎの杖	B																							
影縛りの杖	B																							
回復の杖	B																							
場所替えの杖	B																							
吹き飛ばしの杖	B																							
鈍足の杖	B																							
ハイテンションの杖	A																							
モノカの杖	B																							
category.pot	25																							
印の瓶	*																							
グリモワールの瓶	A																							
聖瓶	A																							
香霖の瓶	*																							
水瓶	B																							
蛍瓶	B																							
かき氷器	C																							
小鈴の瓶	*																							
針名丸の瓶	*																							
雛瓶	C																							
合成の瓶	A																							
変化の瓶	B																							
妹紅の瓶	D																							
識別の瓶	D																							
空の瓶	D																							
お祓いの瓶	D																							
フランドールの瓶	D																							
カード合成の壷	*																							
分裂の瓶	*																							
優勝者の瓶	*																							
category.disc	30																							
Disc	C																							
DiscA_A	*																							
DiscA	*																							
TRAP																								
デロデロの罠	70																							
ねむりの罠	100																							
バネの罠	100																							
ハラヘリの罠	100																							
ワナの罠	30																							
回転盤の罠	100																							
丸太の罠	100																							
錆の罠	0																							
呪いの罠	100																							
召喚の罠	70																							
装備外しの罠	25																							
地雷の罠	100																							
毒の矢の罠	100																							
鈍足の罠	100																							
氷の罠	100																							
影縫いの罠	100																							
落とし穴の罠	28																							
